"unix_timestamp","human_timestamp","nodeID","tc1","tc2","millisSinceHeatPulse"
"1536424879","9/8/2018 16:41:19","9","-0.007813","-0.007813","170999"
"1536424882","9/8/2018 16:41:22","9","-0.007813","-0.007813","173999"
"1536424885","9/8/2018 16:41:25","9","-0.007813","-0.007813","177000"
"1536424888","9/8/2018 16:41:28","9","-0.007813","-0.007813","180000"
"1536424891","9/8/2018 16:41:31","9","-0.007813","-0.007813","182999"
"1536424894","9/8/2018 16:41:34","9","-0.007813","-0.007813","186000"
"1536424897","9/8/2018 16:41:37","9","-0.007813","-0.007813","189000"
"1536424900","9/8/2018 16:41:40","9","-0.007813","-0.007813","192000"
"1536424903","9/8/2018 16:41:43","9","-0.007813","-0.007813","195000"
"1536424906","9/8/2018 16:41:46","9","-0.007813","-0.007813","198000"
"1536424909","9/8/2018 16:41:49","9","-0.007813","-0.007813","200999"
"1536424912","9/8/2018 16:41:52","9","-0.007813","-0.007813","203999"
"1536424915","9/8/2018 16:41:55","9","-0.007813","-0.007813","207000"
"1536424918","9/8/2018 16:41:58","9","-0.007813","-0.007813","210000"
"1536424921","9/8/2018 16:42:1","9","-0.007813","-0.007813","213000"
"1536424924","9/8/2018 16:42:4","9","-0.007813","-0.007813","216000"
"1536424927","9/8/2018 16:42:7","9","-0.007813","-0.007813","218999"
"1536424930","9/8/2018 16:42:10","9","-0.007813","-0.007813","222000"
"1536424933","9/8/2018 16:42:13","9","-0.007813","-0.007813","224999"
"1536424936","9/8/2018 16:42:16","9","-0.007813","-0.007813","228000"
"1536424939","9/8/2018 16:42:19","9","-0.007813","-0.007813","230999"
"1536424942","9/8/2018 16:42:22","9","-0.007813","-0.007813","233999"
"1536424945","9/8/2018 16:42:25","9","-0.007813","-0.007813","237000"
"1536424948","9/8/2018 16:42:28","9","-0.007813","-0.007813","240000"
"1536424951","9/8/2018 16:42:31","9","-0.007813","-0.007813","243000"
"1536424954","9/8/2018 16:42:34","9","-0.007813","-0.007813","246000"
"1536424957","9/8/2018 16:42:37","9","-0.007813","-0.007813","249000"
"1536424960","9/8/2018 16:42:40","9","-0.007813","-0.007813","252000"
"1536424963","9/8/2018 16:42:43","9","-0.007813","-0.007813","254999"
"1536424966","9/8/2018 16:42:46","9","-0.007813","-0.007813","257999"
"1536424969","9/8/2018 16:42:49","9","-0.007813","-0.007813","261000"
"1536424972","9/8/2018 16:42:52","9","-0.007813","-0.007813","264000"
"1536424975","9/8/2018 16:42:55","9","-0.007813","-0.007813","266999"
"1536424978","9/8/2018 16:42:58","9","-0.007813","-0.007813","270000"
"1536424981","9/8/2018 16:43:1","9","-0.007813","-0.007813","272999"
"1536424984","9/8/2018 16:43:4","9","-0.007813","-0.007813","275999"
"1536424987","9/8/2018 16:43:7","9","-0.007813","-0.007813","278999"
"1536424990","9/8/2018 16:43:10","9","-0.007813","-0.007813","282000"
"1536424993","9/8/2018 16:43:13","9","-0.007813","-0.007813","285000"
"1536424996","9/8/2018 16:43:16","9","-0.007813","-0.007813","287999"
"1536424999","9/8/2018 16:43:19","9","-0.007813","-0.007813","291000"
"1536425002","9/8/2018 16:43:22","9","-0.007813","-0.007813","294000"
"1536425005","9/8/2018 16:43:25","9","-0.007813","-0.007813","297000"
"1536425008","9/8/2018 16:43:28","9","-0.007813","-0.007813","299999"
"1536425011","9/8/2018 16:43:31","9","-0.007813","-0.007813","303000"
"1536425014","9/8/2018 16:43:34","9","-0.007813","-0.007813","305999"
"1536425017","9/8/2018 16:43:37","9","-0.007813","-0.007813","309000"
"1536425020","9/8/2018 16:43:40","9","-0.007813","-0.007813","312000"
"1536425023","9/8/2018 16:43:43","9","-0.007813","-0.007813","314999"
"1536425026","9/8/2018 16:43:46","9","-0.007813","-0.007813","318000"
"1536425029","9/8/2018 16:43:49","9","-0.007813","-0.007813","320999"
"1536425032","9/8/2018 16:43:52","9","-0.007813","-0.007813","324000"
"1536425035","9/8/2018 16:43:55","9","-0.007813","-0.007813","327000"
"1536425038","9/8/2018 16:43:58","9","-0.007813","-0.007813","330000"
"1536425041","9/8/2018 16:44:1","9","-0.007813","-0.007813","333000"
"1536425044","9/8/2018 16:44:4","9","-0.007813","-0.007813","336000"
"1536425047","9/8/2018 16:44:7","9","-0.007813","-0.007813","339000"
"1536425050","9/8/2018 16:44:10","9","-0.007813","-0.007813","341999"
"1536425053","9/8/2018 16:44:13","9","-0.007813","-0.007813","344999"
"1536425056","9/8/2018 16:44:16","9","-0.007813","-0.007813","348000"
"1536425059","9/8/2018 16:44:19","9","-0.007813","-0.007813","350999"
"1536425062","9/8/2018 16:44:22","9","-0.007813","-0.007813","353999"
"1536425065","9/8/2018 16:44:25","9","-0.007813","-0.007813","357000"
"1536425068","9/8/2018 16:44:28","9","-0.007813","-0.007813","360000"
"1536425071","9/8/2018 16:44:31","9","-0.007813","-0.007813","362999"
"1536425074","9/8/2018 16:44:34","9","-0.007813","-0.007813","366000"
"1536425077","9/8/2018 16:44:37","9","-0.007813","-0.007813","368999"
"1536425080","9/8/2018 16:44:40","9","-0.007813","-0.007813","372000"
"1536425083","9/8/2018 16:44:43","9","-0.007813","-0.007813","375000"
"1536425086","9/8/2018 16:44:46","9","-0.007813","-0.007813","378000"
"1536425089","9/8/2018 16:44:49","9","-0.007813","-0.007813","381000"
"1536425092","9/8/2018 16:44:52","9","-0.007813","-0.007813","384000"
"1536425095","9/8/2018 16:44:55","9","-0.007813","-0.007813","387000"
"1536425098","9/8/2018 16:44:58","9","-0.007813","-0.007813","389999"
"1536425101","9/8/2018 16:45:1","9","0","0","393000"
"1536425104","9/8/2018 16:45:4","9","0","0","395999"
"1536425107","9/8/2018 16:45:7","9","0","0","398999"
"1536425110","9/8/2018 16:45:10","9","-0.007813","-0.007813","402000"
"1536425113","9/8/2018 16:45:13","9","-0.007813","-0.007813","404999"
"1536425116","9/8/2018 16:45:16","9","-0.007813","-0.007813","407999"
"1536425119","9/8/2018 16:45:19","9","-0.007813","-0.007813","411000"
"1536425122","9/8/2018 16:45:22","9","-0.007813","-0.007813","413999"
"1536425125","9/8/2018 16:45:25","9","-0.007813","-0.007813","416999"
"1536425128","9/8/2018 16:45:28","9","-0.007813","-0.007813","419999"
"1536425131","9/8/2018 16:45:31","9","-0.007813","-0.007813","422999"
"1536425134","9/8/2018 16:45:34","9","-0.007813","-0.007813","426000"
"1536425137","9/8/2018 16:45:37","9","0","0","428999"
"1536425140","9/8/2018 16:45:40","9","0","0","431999"
"1536425143","9/8/2018 16:45:43","9","0","0","435000"
"1536425146","9/8/2018 16:45:46","9","0","0","438000"
"1536425149","9/8/2018 16:45:49","9","0","0","441000"
"1536425152","9/8/2018 16:45:52","9","0","0","444000"
"1536425155","9/8/2018 16:45:55","9","0","0","446999"
"1536425158","9/8/2018 16:45:58","9","0","0","450000"
"1536425161","9/8/2018 16:46:1","9","0","-0.007813","452999"
"1536425164","9/8/2018 16:46:4","9","-0.007813","-0.007813","456000"
"1536425167","9/8/2018 16:46:7","9","-0.007813","-0.007813","459000"
"1536425170","9/8/2018 16:46:10","9","-0.007813","-0.007813","462000"
"1536425173","9/8/2018 16:46:13","9","-0.007813","-0.007813","465000"
"1536425176","9/8/2018 16:46:16","9","-0.007813","0","467999"
"1536425179","9/8/2018 16:46:19","9","-0.007813","-0.007813","471000"
"1536425182","9/8/2018 16:46:22","9","0","0","473999"
"1536425185","9/8/2018 16:46:25","9","0","0","476999"
"1536425582","9/8/2018 16:53:2","9","-0.007813","26.63281","0"
"1536026811","9/4/2018 2:6:51","9","22.63281","23.00781","0"
"1536026814","9/4/2018 2:6:54","9","22.63281","22.98438","3000"
"1536026817","9/4/2018 2:6:57","9","0","0","5999"
"1536026820","9/4/2018 2:7:0","9","0","0","8999"
"1536026823","9/4/2018 2:7:3","9","0","0","12000"
"1536026826","9/4/2018 2:7:6","9","0","0","15000"
"1536026829","9/4/2018 2:7:9","9","22.70313","23.00781","17999"
"1536026832","9/4/2018 2:7:12","9","22.72656","23.00781","21000"
"1536026835","9/4/2018 2:7:15","9","22.65625","22.94531","24000"
"1536026838","9/4/2018 2:7:18","9","22.70313","23.07031","26999"
"1536026841","9/4/2018 2:7:21","9","22.63281","22.96094","30000"
"1536026844","9/4/2018 2:7:24","9","22.6875","23.05469","33000"
"1536026847","9/4/2018 2:7:27","9","22.65625","22.96875","35999"
"1536026850","9/4/2018 2:7:30","9","22.61719","22.9375","38999"
"1536026853","9/4/2018 2:7:33","9","22.65625","22.89844","41999"
"1536026856","9/4/2018 2:7:36","9","22.59375","22.94531","45000"
"1536026859","9/4/2018 2:7:39","9","22.55469","22.90625","48000"
"1536026862","9/4/2018 2:7:42","9","22.65625","22.89844","51000"
"1536026865","9/4/2018 2:7:45","9","22.63281","22.85938","54000"
"1536026868","9/4/2018 2:7:48","9","22.63281","22.89844","57000"
"1536026871","9/4/2018 2:7:51","9","22.64063","22.83594","60000"
"1536026874","9/4/2018 2:7:54","9","22.64063","22.90625","63000"
"1536026877","9/4/2018 2:7:57","9","22.57031","22.92188","66000"
"1536026880","9/4/2018 2:8:0","9","22.59375","22.88281","69000"
"1536026883","9/4/2018 2:8:3","9","22.63281","22.875","72000"
"1536026886","9/4/2018 2:8:6","9","22.57813","22.79688","74999"
"1536026889","9/4/2018 2:8:9","9","22.67969","22.88281","77999"
"1536026892","9/4/2018 2:8:12","9","22.55469","22.875","80999"
"1536026895","9/4/2018 2:8:15","9","22.57813","22.875","84000"
"1536026898","9/4/2018 2:8:18","9","22.63281","22.85938","87000"
"1536026901","9/4/2018 2:8:21","9","22.55469","22.83594","89999"
"1536026904","9/4/2018 2:8:24","9","22.55469","22.85156","92999"
"1536026910","9/4/2018 2:8:30","9","22.54688","22.71875","0"
"1536026913","9/4/2018 2:8:33","9","0","0","2999"
"1536026916","9/4/2018 2:8:36","9","0","0","5999"
"1536026919","9/4/2018 2:8:39","9","0","0","9000"
"1536026922","9/4/2018 2:8:42","9","0","0","11999"
"1536026925","9/4/2018 2:8:45","9","0","0","15000"
"1536026928","9/4/2018 2:8:48","9","22.57813","22.83594","18000"
"1536026931","9/4/2018 2:8:51","9","22.57031","22.77344","20999"
"1536026934","9/4/2018 2:8:54","9","22.59375","22.83594","24000"
"1536026937","9/4/2018 2:8:57","9","22.57813","22.77344","27000"
"1536026940","9/4/2018 2:9:0","9","22.63281","22.94531","29999"
"1536026943","9/4/2018 2:9:3","9","22.77344","23.01563","33000"
"1536026946","9/4/2018 2:9:6","9","22.8125","23.28125","35999"
"1536026949","9/4/2018 2:9:9","9","22.79688","23.25","39000"
"1536026952","9/4/2018 2:9:12","9","22.78906","23.30469","42000"
"1536026955","9/4/2018 2:9:15","9","22.83594","23.29688","45000"
"1536026958","9/4/2018 2:9:18","9","22.85938","23.36719","47999"
"1536026961","9/4/2018 2:9:21","9","22.72656","23.36719","51000"
"1536026992","9/4/2018 2:9:52","9","22.78906","23.64063","0"
"1536026995","9/4/2018 2:9:55","9","0","0","3000"
"1536026998","9/4/2018 2:9:58","9","0","0","5999"
"1536027001","9/4/2018 2:10:1","9","0","0","9000"
"1536027004","9/4/2018 2:10:4","9","0","0","12000"
"1536027007","9/4/2018 2:10:7","9","0","0","14999"
"1536027010","9/4/2018 2:10:10","9","22.92188","24.11719","17999"
"1536027013","9/4/2018 2:10:13","9","22.96875","24.08594","20999"
"1536027016","9/4/2018 2:10:16","9","22.96875","24.1875","24000"
"1536027026","9/4/2018 2:10:26","9","0","24.03906","0"
"1536027029","9/4/2018 2:10:29","9","0","0","3000"
"1536027032","9/4/2018 2:10:32","9","0","0","6000"
"1536027035","9/4/2018 2:10:35","9","0","0","9000"
"1536027038","9/4/2018 2:10:38","9","0","0","12000"
"1536027046","9/4/2018 2:10:46","9","-0.007813","24.28125","0"
"1536027049","9/4/2018 2:10:49","9","0","0","2999"
"1536027052","9/4/2018 2:10:52","9","0","0","6000"
"1536027055","9/4/2018 2:10:55","9","0","0","9000"
"1536027058","9/4/2018 2:10:58","9","0","0","11999"
"1536027061","9/4/2018 2:11:1","9","0","0","15000"
"1536027064","9/4/2018 2:11:4","9","22.83594","24.82813","18000"
"1536027067","9/4/2018 2:11:7","9","22.90625","24.78906","20999"
"1536027070","9/4/2018 2:11:10","9","22.90625","24.67969","24000"
"1536027073","9/4/2018 2:11:13","9","22.85938","24.72656","27000"
"1536027076","9/4/2018 2:11:16","9","22.96875","24.85156","30000"
"1536027079","9/4/2018 2:11:19","9","22.94531","24.89063","33000"
"1536027082","9/4/2018 2:11:22","9","23.09375","24.8125","35999"
"1536027085","9/4/2018 2:11:25","9","23.14063","24.85156","39000"
"1536027088","9/4/2018 2:11:28","9","23.20313","24.92969","42000"
"1536027091","9/4/2018 2:11:31","9","23.22656","25.03906","45000"
"1536027101","9/4/2018 2:11:41","9","-0.007813","25.09375","0"
"1536027104","9/4/2018 2:11:44","9","0","0","2999"
"1536027107","9/4/2018 2:11:47","9","0","0","5999"
"1536027110","9/4/2018 2:11:50","9","0","0","9000"
"1536027113","9/4/2018 2:11:53","9","0","0","12000"
"1536027116","9/4/2018 2:11:56","9","0","0","15000"
"1536027119","9/4/2018 2:11:59","9","23.73438","25.39063","17999"
"1536027122","9/4/2018 2:12:2","9","23.9375","25.49219","20999"
"1536027125","9/4/2018 2:12:5","9","23.89063","25.53906","24000"
"1536027227","9/4/2018 2:13:47","9","23.39844","24.17969","0"
"1536027230","9/4/2018 2:13:50","9","0","0","3000"
"1536027233","9/4/2018 2:13:53","9","0","0","6000"
"1536027236","9/4/2018 2:13:56","9","0","0","9000"
"1536027239","9/4/2018 2:13:59","9","0","0","11999"
"1536027242","9/4/2018 2:14:2","9","0","0","15000"
"1536027245","9/4/2018 2:14:5","9","23.36719","24","17999"
"1536027248","9/4/2018 2:14:8","9","23.35938","24.03906","20999"
"1536027251","9/4/2018 2:14:11","9","23.28125","23.96094","24000"
"1536027254","9/4/2018 2:14:14","9","23.29688","23.85156","27000"
"1536027257","9/4/2018 2:14:17","9","23.25","23.85156","29999"
"1536027260","9/4/2018 2:14:20","9","23.25781","23.89063","32999"
"1536027263","9/4/2018 2:14:23","9","23.25","23.79688","36000"
"1536027266","9/4/2018 2:14:26","9","23.21094","23.77344","38999"
"1536027269","9/4/2018 2:14:29","9","23.23438","23.75781","41999"
"1536027272","9/4/2018 2:14:32","9","23.25781","23.71875","45000"
"1536027275","9/4/2018 2:14:35","9","23.17969","23.64844","48000"
"1536027278","9/4/2018 2:14:38","9","23.25","23.63281","51000"
"1536027281","9/4/2018 2:14:41","9","23.22656","23.6875","53999"
"1536027284","9/4/2018 2:14:44","9","23.10156","23.5625","56999"
"1536027287","9/4/2018 2:14:47","9","23.22656","23.625","60000"
"1536027290","9/4/2018 2:14:50","9","23.14063","23.52344","63000"
"1536027293","9/4/2018 2:14:53","9","23.07031","23.47656","65999"
"1536027296","9/4/2018 2:14:56","9","23.05469","23.45313","69000"
"1536027299","9/4/2018 2:14:59","9","23.00781","23.34375","71999"
"1536027302","9/4/2018 2:15:2","9","23.00781","23.39063","75000"
"1536027305","9/4/2018 2:15:5","9","23.14063","23.38281","77999"
"1536027308","9/4/2018 2:15:8","9","22.9375","23.27344","81000"
"1536027311","9/4/2018 2:15:11","9","22.90625","23.29688","84000"
"1536027314","9/4/2018 2:15:14","9","22.98438","23.23438","86999"
"1536027317","9/4/2018 2:15:17","9","22.98438","23.27344","90000"
"1536027320","9/4/2018 2:15:20","9","22.98438","23.22656","92999"
"1536027323","9/4/2018 2:15:23","9","23.03125","23.23438","95999"
"1536027326","9/4/2018 2:15:26","9","22.96094","23.27344","98999"
"1536027329","9/4/2018 2:15:29","9","22.88281","23.25","101999"
"1536027332","9/4/2018 2:15:32","9","22.875","23.1875","105000"
"1536027335","9/4/2018 2:15:35","9","22.92188","23.16406","108000"
"1536027338","9/4/2018 2:15:38","9","22.875","23.16406","110999"
"1536027341","9/4/2018 2:15:41","9","22.96875","23.14063","114000"
"1536027344","9/4/2018 2:15:44","9","22.85938","23.15625","117000"
"1536027347","9/4/2018 2:15:47","9","22.90625","23.07813","119999"
"1536027350","9/4/2018 2:15:50","9","22.92188","23.07031","123000"
"1536027353","9/4/2018 2:15:53","9","22.875","23.09375","126000"
"1536027356","9/4/2018 2:15:56","9","22.8125","23.05469","129000"
"1536027359","9/4/2018 2:15:59","9","22.8125","23.03125","132000"
"1536027362","9/4/2018 2:16:2","9","22.78906","23.07813","134999"
"1536027365","9/4/2018 2:16:5","9","22.75","23.01563","137999"
"1536456306","9/9/2018 1:25:6","9","-0.007813","-0.007813","0"
"1536456309","9/9/2018 1:25:9","9","-0.007813","-0.007813","2999"
"1536456312","9/9/2018 1:25:12","9","-0.007813","-0.007813","5999"
"1536456315","9/9/2018 1:25:15","9","-0.007813","-0.007813","8999"
"1536456318","9/9/2018 1:25:18","9","-0.007813","-0.007813","12000"
"1536456321","9/9/2018 1:25:21","9","-0.007813","-0.007813","14999"
"1536456324","9/9/2018 1:25:24","9","-0.007813","-0.007813","17999"
"1536456327","9/9/2018 1:25:27","9","-0.007813","-0.007813","21000"
"1536456330","9/9/2018 1:25:30","9","-0.007813","-0.007813","24000"
"1536456333","9/9/2018 1:25:33","9","-0.007813","-0.007813","27000"
"1536456336","9/9/2018 1:25:36","9","-0.007813","-0.007813","30000"
"1536456339","9/9/2018 1:25:39","9","-0.007813","-0.007813","33000"
"1536456342","9/9/2018 1:25:42","9","-0.007813","-0.007813","35999"
"1536456345","9/9/2018 1:25:45","9","-0.007813","-0.007813","39000"
"1536456348","9/9/2018 1:25:48","9","0","0","42000"
"1536456351","9/9/2018 1:25:51","9","0","0","45000"
"1536456354","9/9/2018 1:25:54","9","0","0","47999"
"1536456357","9/9/2018 1:25:57","9","0","0","50999"
"1536456360","9/9/2018 1:26:0","9","0","0","54000"
"1536456363","9/9/2018 1:26:3","9","0","0","57000"
"1536456366","9/9/2018 1:26:6","9","0","0","59999"
"1536456369","9/9/2018 1:26:9","9","0","0","63000"
"1536456372","9/9/2018 1:26:12","9","0","0","66000"
"1536456375","9/9/2018 1:26:15","9","0","0","69000"
"1536456378","9/9/2018 1:26:18","9","0","0","72000"
"1536456381","9/9/2018 1:26:21","9","0","0","74999"
"1536456384","9/9/2018 1:26:24","9","0","0","77999"
"1536456387","9/9/2018 1:26:27","9","0","0","81000"
"1536456390","9/9/2018 1:26:30","9","0","0","84000"
"1536456393","9/9/2018 1:26:33","9","0","0","87000"
"1536456396","9/9/2018 1:26:36","9","0","0","89999"
"1536456399","9/9/2018 1:26:39","9","0","0","92999"
"1536456402","9/9/2018 1:26:42","9","23.9375","24.13281","96000"
"1536456405","9/9/2018 1:26:45","9","0","0","99000"
"1536456408","9/9/2018 1:26:48","9","0","0","101999"
"1536456411","9/9/2018 1:26:51","9","24.20313","24.26563","104999"
"1536456414","9/9/2018 1:26:54","9","24.22656","24.55469","107999"
"1536456417","9/9/2018 1:26:57","9","24.20313","24.6875","111000"
"1536456420","9/9/2018 1:27:0","9","24.25","24.6875","114000"
"1536456423","9/9/2018 1:27:3","9","24.38281","24.65625","117000"
"1536456426","9/9/2018 1:27:6","9","24.77344","24.63281","120000"
"1536456429","9/9/2018 1:27:9","9","24.42188","24.64063","122999"
"1536456432","9/9/2018 1:27:12","9","24.38281","24.53125","126000"
"1536456435","9/9/2018 1:27:15","9","24.35156","24.50781","128999"
"1536456438","9/9/2018 1:27:18","9","24.32813","24.57031","132000"
"1536456441","9/9/2018 1:27:21","9","24.30469","24.44531","135000"
"1536456444","9/9/2018 1:27:24","9","24.25","24.46094","137999"
"1536456447","9/9/2018 1:27:27","9","24.28906","24.4375","141000"
"1536456450","9/9/2018 1:27:30","9","24.22656","24.35938","144000"
"1536456453","9/9/2018 1:27:33","9","24.15625","24.35156","146999"
"1536456456","9/9/2018 1:27:36","9","24.1875","24.21875","149999"
"1536456459","9/9/2018 1:27:39","9","24.20313","24.22656","152999"
"1536456462","9/9/2018 1:27:42","9","24.22656","24.24219","155999"
"1536456465","9/9/2018 1:27:45","9","24.1875","24.21875","159000"
"1536456468","9/9/2018 1:27:48","9","24.09375","24.21875","162000"
"1536456471","9/9/2018 1:27:51","9","24.14063","24.26563","165000"
"1536456474","9/9/2018 1:27:54","9","24.21875","24.24219","168000"
"1536456477","9/9/2018 1:27:57","9","24.21875","24.27344","171000"
"1536456480","9/9/2018 1:28:0","9","24.26563","24.26563","173999"
"1536456483","9/9/2018 1:28:3","9","24.1875","24.1875","176999"
"1536456893","9/9/2018 1:34:53","9","23.55469","23.22656","0"
"1536456896","9/9/2018 1:34:56","9","23.60938","23.25781","2999"
"1536456899","9/9/2018 1:34:59","9","23.59375","23.21094","6000"
"1536456902","9/9/2018 1:35:2","9","23.59375","23.30469","9000"
"1536456905","9/9/2018 1:35:5","9","23.60938","23.30469","12000"
"1536456908","9/9/2018 1:35:8","9","23.61719","23.23438","15000"
"1536456911","9/9/2018 1:35:11","9","23.71094","23.11719","17999"
"1536456914","9/9/2018 1:35:14","9","23.70313","23.21094","20999"
"1536456917","9/9/2018 1:35:17","9","23.71094","23.22656","23999"
"1536456920","9/9/2018 1:35:20","9","23.78906","23.375","26999"
"1536456923","9/9/2018 1:35:23","9","23.71094","23.39844","30000"
"1536456926","9/9/2018 1:35:26","9","23.77344","23.39844","33000"
"1536456929","9/9/2018 1:35:29","9","23.72656","23.46094","35999"
"1536456933","9/9/2018 1:35:33","9","23.6875","23.41406","39000"
"1536456935","9/9/2018 1:35:35","9","23.76563","23.46094","41999"
"1536456938","9/9/2018 1:35:38","9","23.67969","23.41406","44999"
"1536456941","9/9/2018 1:35:41","9","23.63281","23.32813","48000"
"1536456944","9/9/2018 1:35:44","9","23.57813","23.29688","51000"
"1536456947","9/9/2018 1:35:47","9","23.52344","23.34375","54000"
"1536456950","9/9/2018 1:35:50","9","23.5","23.27344","57000"
"1536456953","9/9/2018 1:35:53","9","23.47656","23.23438","59999"
"1536456956","9/9/2018 1:35:56","9","23.34375","23.22656","62999"
"1536456959","9/9/2018 1:35:59","9","23.375","23.23438","66000"
"1536456962","9/9/2018 1:36:2","9","23.39844","23.17969","69000"
"1536456965","9/9/2018 1:36:5","9","23.29688","23.11719","71999"
"1536456968","9/9/2018 1:36:8","9","23.22656","23.10156","75000"
"1536456971","9/9/2018 1:36:11","9","23.25","23.05469","78000"
"1536456974","9/9/2018 1:36:14","9","23.22656","22.97656","81000"
"1536456977","9/9/2018 1:36:17","9","23.15625","22.9375","83999"
"1536456980","9/9/2018 1:36:20","9","23.125","22.95313","87000"
"1536456983","9/9/2018 1:36:23","9","23.09375","22.86719","90000"
"1536456986","9/9/2018 1:36:26","9","23.10156","22.85156","93000"
"1536456989","9/9/2018 1:36:29","9","23.04688","22.85156","95999"
"1536456992","9/9/2018 1:36:32","9","22.97656","22.85156","99000"
"1536456995","9/9/2018 1:36:35","9","23.07813","22.80469","101999"
"1536456998","9/9/2018 1:36:38","9","22.97656","22.76563","105000"
