"unix_timestamp","human_timestamp","nodeID","tc1","tc2","millisSinceHeatPulse"
"1535764508","9/1/2018 1:15:8","5","22.52344","22.75781","138000"
"1535764511","9/1/2018 1:15:11","5","22.60156","22.78125","141000"
"1535764514","9/1/2018 1:15:14","5","22.46875","22.63281","144000"
"1535764517","9/1/2018 1:15:17","5","22.42969","22.625","146999"
"1535764520","9/1/2018 1:15:20","5","22.54688","22.67188","150000"
"1535764523","9/1/2018 1:15:23","5","22.51563","22.60156","152999"
"1535764526","9/1/2018 1:15:26","5","22.46875","22.625","155999"
"1535764529","9/1/2018 1:15:29","5","22.42188","22.60156","158999"
"1535764532","9/1/2018 1:15:32","5","22.52344","22.54688","162000"
"1535764535","9/1/2018 1:15:35","5","22.42188","22.60156","165000"
"1535764538","9/1/2018 1:15:38","5","22.35938","22.58594","167999"
"1535764541","9/1/2018 1:15:41","5","22.45313","22.60938","171000"
"1535764544","9/1/2018 1:15:44","5","22.45313","22.64844","174000"
"1535764547","9/1/2018 1:15:47","5","22.42188","22.60938","177000"
"1535764550","9/1/2018 1:15:50","5","22.49219","22.64844","180000"
"1535764553","9/1/2018 1:15:53","5","22.46875","22.66406","183000"
"1535764556","9/1/2018 1:15:56","5","22.42188","22.60156","186000"
"1535764559","9/1/2018 1:15:59","5","22.39844","22.60938","189000"
"1535764562","9/1/2018 1:16:2","5","22.47656","22.71875","192000"
"1535764565","9/1/2018 1:16:5","5","22.40625","22.53906","194999"
"1535764568","9/1/2018 1:16:8","5","22.42969","22.64844","198000"
"1535764571","9/1/2018 1:16:11","5","22.49219","22.53906","201000"
"1535764574","9/1/2018 1:16:14","5","22.47656","22.625","203999"
"1535764577","9/1/2018 1:16:17","5","22.42969","22.66406","206999"
"1535764580","9/1/2018 1:16:20","5","22.47656","22.58594","209999"
"1535764583","9/1/2018 1:16:23","5","22.39844","22.58594","213000"
"1535764586","9/1/2018 1:16:26","5","22.42188","22.52344","215999"
"1535764589","9/1/2018 1:16:29","5","22.40625","22.5625","219000"
"1535764592","9/1/2018 1:16:32","5","22.49219","22.5625","222000"
"1535764595","9/1/2018 1:16:35","5","22.42188","22.60938","225000"
"1535764598","9/1/2018 1:16:38","5","22.40625","22.5625","228000"
"1535764601","9/1/2018 1:16:41","5","22.38281","22.5625","230999"
"1535764604","9/1/2018 1:16:44","5","22.4375","22.52344","233999"
"1535764607","9/1/2018 1:16:47","5","22.46875","22.57813","237000"
"1535764610","9/1/2018 1:16:50","5","22.46875","22.54688","239999"
"1535764613","9/1/2018 1:16:53","5","22.36719","22.57813","243000"
"1535764616","9/1/2018 1:16:56","5","22.42969","22.60156","246000"
"1535764619","9/1/2018 1:16:59","5","22.5","22.52344","249000"
"1535764622","9/1/2018 1:17:2","5","22.47656","22.60938","251999"
"1535764625","9/1/2018 1:17:5","5","22.42188","22.5625","255000"
"1535764628","9/1/2018 1:17:8","5","22.42188","22.53906","257999"
"1535764631","9/1/2018 1:17:11","5","22.42969","22.58594","260999"
"1535764634","9/1/2018 1:17:14","5","22.42969","22.52344","264000"
"1535764637","9/1/2018 1:17:17","5","22.45313","22.57813","267000"
"1535764640","9/1/2018 1:17:20","5","22.46875","22.57813","270000"
"1535764643","9/1/2018 1:17:23","5","22.4375","22.5625","272999"
"1535764646","9/1/2018 1:17:26","5","22.40625","22.60938","275999"
"1535764649","9/1/2018 1:17:29","5","22.45313","22.58594","278999"
"1535764652","9/1/2018 1:17:32","5","22.42969","22.60156","281999"
"1535764655","9/1/2018 1:17:35","5","22.46875","22.57813","285000"
"1535764658","9/1/2018 1:17:38","5","22.40625","22.51563","288000"
"1535764661","9/1/2018 1:17:41","5","22.42188","22.52344","291000"
"1535764664","9/1/2018 1:17:44","5","22.42188","22.49219","294000"
"1535764667","9/1/2018 1:17:47","5","22.40625","22.49219","297000"
"1535764670","9/1/2018 1:17:50","5","22.40625","22.54688","299999"
"1535764673","9/1/2018 1:17:53","5","22.46875","22.49219","303000"
"1535764676","9/1/2018 1:17:56","5","22.36719","22.45313","305999"
"1535764679","9/1/2018 1:17:59","5","22.42969","22.47656","309000"
"1535764682","9/1/2018 1:18:2","5","22.35938","22.54688","311999"
"1535764685","9/1/2018 1:18:5","5","22.36719","22.5","315000"
"1535764688","9/1/2018 1:18:8","5","22.39844","22.45313","317999"
"1535764691","9/1/2018 1:18:11","5","22.39844","22.4375","320999"
"1535764694","9/1/2018 1:18:14","5","22.32031","22.42969","324000"
"1535764697","9/1/2018 1:18:17","5","22.38281","22.40625","326999"
"1535764700","9/1/2018 1:18:20","5","22.39844","22.40625","329999"
"1535764703","9/1/2018 1:18:23","5","22.45313","22.42188","333000"
"1535764706","9/1/2018 1:18:26","5","22.38281","22.47656","335999"
"1535764709","9/1/2018 1:18:29","5","22.3125","22.39844","338999"
"1535764712","9/1/2018 1:18:32","5","22.42969","22.39844","342000"
"1535764715","9/1/2018 1:18:35","5","22.34375","22.42969","345000"
"1535764718","9/1/2018 1:18:38","5","22.32031","22.40625","348000"
"1535764721","9/1/2018 1:18:41","5","22.3125","22.33594","351000"
"1535764724","9/1/2018 1:18:44","5","22.36719","22.42188","353999"
"1535764727","9/1/2018 1:18:47","5","22.34375","22.42969","357000"
"1535764730","9/1/2018 1:18:50","5","22.34375","22.39844","360000"
"1535764733","9/1/2018 1:18:53","5","22.32031","22.38281","363000"
"1535764736","9/1/2018 1:18:56","5","22.25","22.3125","366000"
"1535764739","9/1/2018 1:18:59","5","22.32031","22.36719","369000"
"1535764742","9/1/2018 1:19:2","5","22.29688","22.36719","371999"
"1535764745","9/1/2018 1:19:5","5","22.32031","22.33594","375000"
"1535764748","9/1/2018 1:19:8","5","22.25","22.32031","377999"
"1535764751","9/1/2018 1:19:11","5","22.32031","22.32031","380999"
"1535764754","9/1/2018 1:19:14","5","22.28906","22.36719","384000"
"1535764757","9/1/2018 1:19:17","5","22.3125","22.3125","387000"
"1535764760","9/1/2018 1:19:20","5","22.20313","22.32031","390000"
"1535764763","9/1/2018 1:19:23","5","22.27344","22.40625","393000"
"1535764766","9/1/2018 1:19:26","5","22.34375","22.27344","396000"
"1535764769","9/1/2018 1:19:29","5","22.22656","22.33594","399000"
"1535764772","9/1/2018 1:19:32","5","22.28906","22.34375","401999"
"1535764775","9/1/2018 1:19:35","5","22.29688","22.25","404999"
"1535764778","9/1/2018 1:19:38","5","22.23438","22.29688","407999"
"1535764781","9/1/2018 1:19:41","5","22.25781","22.3125","411000"
"1535764784","9/1/2018 1:19:44","5","22.32031","22.32031","413999"
"1535764787","9/1/2018 1:19:47","5","22.25","22.27344","417000"
"1535764790","9/1/2018 1:19:50","5","22.25781","22.38281","419999"
"1535764793","9/1/2018 1:19:53","5","22.27344","22.27344","423000"
"1535764796","9/1/2018 1:19:56","5","22.32031","22.3125","426000"
"1535764799","9/1/2018 1:19:59","5","22.22656","22.33594","428999"
"1535764802","9/1/2018 1:20:2","5","22.22656","22.28906","432000"
"1535764805","9/1/2018 1:20:5","5","22.25781","22.29688","435000"
"1535764808","9/1/2018 1:20:8","5","22.23438","22.27344","438000"
"1535764811","9/1/2018 1:20:11","5","22.28906","22.22656","441000"
"1535764814","9/1/2018 1:20:14","5","22.23438","22.1875","443999"
"1535764817","9/1/2018 1:20:17","5","22.22656","22.3125","447000"
"1535764820","9/1/2018 1:20:20","5","22.21094","22.28906","449999"
"1535764823","9/1/2018 1:20:23","5","22.20313","22.29688","453000"
"1535764826","9/1/2018 1:20:26","5","22.22656","22.25","456000"
"1535764829","9/1/2018 1:20:29","5","22.28906","22.27344","459000"
"1535764832","9/1/2018 1:20:32","5","22.1875","22.27344","462000"
"1535764835","9/1/2018 1:20:35","5","22.16406","22.27344","465000"
"1535764838","9/1/2018 1:20:38","5","22.20313","22.20313","468000"
"1535764841","9/1/2018 1:20:41","5","22.22656","22.28906","471000"
"1535764844","9/1/2018 1:20:44","5","22.23438","22.25","474000"
"1535764847","9/1/2018 1:20:47","5","22.22656","22.23438","476999"
"1535764850","9/1/2018 1:20:50","5","22.25","22.25781","480000"
"1535764853","9/1/2018 1:20:53","5","22.17969","22.22656","483000"
"1535764856","9/1/2018 1:20:56","5","22.13281","22.25","485999"
"1535764859","9/1/2018 1:20:59","5","22.25","22.20313","488999"
"1535764862","9/1/2018 1:21:2","5","22.11719","22.29688","492000"
"1535764865","9/1/2018 1:21:5","5","22.17969","22.20313","495000"
"1535764868","9/1/2018 1:21:8","5","22.09375","22.16406","498000"
"1535764871","9/1/2018 1:21:11","5","22.11719","22.21094","500999"
"1535764874","9/1/2018 1:21:14","5","22.15625","22.28906","504000"
"1535764877","9/1/2018 1:21:17","5","22.1875","22.23438","507000"
"1535764880","9/1/2018 1:21:20","5","22.16406","22.21094","510000"
"1535764883","9/1/2018 1:21:23","5","22.10938","22.17969","513000"
"1535764886","9/1/2018 1:21:26","5","22.15625","22.1875","515999"
"1535764889","9/1/2018 1:21:29","5","22.20313","22.21094","518999"
"1535764892","9/1/2018 1:21:32","5","22.04688","22.1875","522000"
"1535764895","9/1/2018 1:21:35","5","22.14063","22.17969","525000"
"1535764898","9/1/2018 1:21:38","5","22.15625","22.16406","527999"
"1535764901","9/1/2018 1:21:41","5","22.13281","22.21094","531000"
"1535764904","9/1/2018 1:21:44","5","22.10938","22.11719","534000"
"1535764907","9/1/2018 1:21:47","5","22.10938","22.14063","537000"
"1535764910","9/1/2018 1:21:50","5","22.16406","22.21094","540000"
"1535764913","9/1/2018 1:21:53","5","22.14063","22.09375","543000"
"1535764916","9/1/2018 1:21:56","5","22.03125","22.16406","545999"
"1535764919","9/1/2018 1:21:59","5","22.05469","22.13281","548999"
"1535764922","9/1/2018 1:22:2","5","22.11719","22.15625","552000"
"1535764925","9/1/2018 1:22:5","5","22.05469","22.15625","555000"
"1535764928","9/1/2018 1:22:8","5","22.14063","22.11719","558000"
"1535764931","9/1/2018 1:22:11","5","22.11719","22.11719","561000"
"1535764934","9/1/2018 1:22:14","5","22.11719","22.22656","563999"
"1535764937","9/1/2018 1:22:17","5","22.11719","22.14063","566999"
"1535764940","9/1/2018 1:22:20","5","22.13281","22.16406","570000"
"1535764943","9/1/2018 1:22:23","5","22.11719","22.11719","572999"
"1535764946","9/1/2018 1:22:26","5","22.05469","22.20313","575999"
"1535764949","9/1/2018 1:22:29","5","22.10938","22.13281","578999"
"1535764952","9/1/2018 1:22:32","5","22.05469","22.14063","581999"
"1535764955","9/1/2018 1:22:35","5","22.10938","22.13281","585000"
"1535764958","9/1/2018 1:22:38","5","22.05469","22.15625","588000"
"1535764961","9/1/2018 1:22:41","5","22.09375","22.17969","591000"
"1535764964","9/1/2018 1:22:44","5","22.05469","22.14063","593999"
"1535764967","9/1/2018 1:22:47","5","22.00781","22.10938","597000"
"1535764970","9/1/2018 1:22:50","5","22.04688","22.07813","600000"
"1535764973","9/1/2018 1:22:53","5","22.04688","22.11719","603000"
"1535764976","9/1/2018 1:22:56","5","22.05469","22.11719","605999"
"1535764979","9/1/2018 1:22:59","5","21.96875","22.07813","608999"
"1535764982","9/1/2018 1:23:2","5","21.99219","22.10938","612000"
"1535764985","9/1/2018 1:23:5","5","22.05469","22.10938","615000"
"1535764988","9/1/2018 1:23:8","5","22.02344","22.02344","617999"
"1535764991","9/1/2018 1:23:11","5","22.07031","22.02344","621000"
"1535764994","9/1/2018 1:23:14","5","21.99219","22.10938","623999"
"1535764997","9/1/2018 1:23:17","5","21.98438","22.03125","627000"
"1535765000","9/1/2018 1:23:20","5","21.96875","22.07813","629999"
"1535765003","9/1/2018 1:23:23","5","22.02344","22.09375","633000"
"1535765006","9/1/2018 1:23:26","5","21.96875","21.96094","635999"
"1535765009","9/1/2018 1:23:29","5","21.92188","22.00781","639000"
"1535765012","9/1/2018 1:23:32","5","21.9375","21.98438","642000"
"1535765015","9/1/2018 1:23:35","5","21.89844","21.96875","644999"
"1535765018","9/1/2018 1:23:38","5","21.96094","22.00781","647999"
"1535765021","9/1/2018 1:23:41","5","21.96094","22.07031","650999"
"1535765024","9/1/2018 1:23:44","5","21.96094","22.02344","654000"
"1535765027","9/1/2018 1:23:47","5","21.89844","21.91406","656999"
"1535765030","9/1/2018 1:23:50","5","21.875","21.96875","660000"
"1535765033","9/1/2018 1:23:53","5","21.875","21.9375","662999"
"1535765036","9/1/2018 1:23:56","5","21.89063","22.00781","666000"
"1535765039","9/1/2018 1:23:59","5","21.94531","21.96094","668999"
"1535765042","9/1/2018 1:24:2","5","21.875","21.96094","671999"
"1535765045","9/1/2018 1:24:5","5","21.84375","21.96094","674999"
"1535765048","9/1/2018 1:24:8","5","21.89063","21.91406","678000"
"1535765051","9/1/2018 1:24:11","5","21.94531","21.9375","681000"
"1535765054","9/1/2018 1:24:14","5","21.92188","21.9375","684000"
"1535765057","9/1/2018 1:24:17","5","21.92188","21.9375","686999"
"1535765060","9/1/2018 1:24:20","5","21.86719","21.92188","689999"
"1535765063","9/1/2018 1:24:23","5","21.96875","21.92188","692999"
"1535765066","9/1/2018 1:24:26","5","21.89063","21.99219","695999"
"1535765069","9/1/2018 1:24:29","5","21.92188","21.9375","698999"
"1535765072","9/1/2018 1:24:32","5","21.9375","21.96875","702000"
"1535765075","9/1/2018 1:24:35","5","21.94531","21.96875","704999"
"1535765078","9/1/2018 1:24:38","5","21.89844","21.91406","708000"
"1535765081","9/1/2018 1:24:41","5","21.85156","21.94531","711000"
"1535765084","9/1/2018 1:24:44","5","21.92188","21.98438","713999"
"1535765087","9/1/2018 1:24:47","5","21.89063","21.89063","716999"
"1535765090","9/1/2018 1:24:50","5","21.89063","21.86719","720000"
"1535765093","9/1/2018 1:24:53","5","21.82813","21.92188","722999"
"1535765096","9/1/2018 1:24:56","5","21.89063","21.96875","725999"
"1535765099","9/1/2018 1:24:59","5","21.86719","21.89063","729000"
"1535765102","9/1/2018 1:25:2","5","21.78125","21.875","731999"
"1535765105","9/1/2018 1:25:5","5","21.84375","21.89844","735000"
"1535765108","9/1/2018 1:25:8","5","21.78906","21.85156","737999"
"1535765111","9/1/2018 1:25:11","5","21.85156","21.875","740999"
"1535765114","9/1/2018 1:25:14","5","21.80469","21.92188","744000"
"1535765117","9/1/2018 1:25:17","5","21.85156","21.8125","747000"
"1535765120","9/1/2018 1:25:20","5","21.82813","21.8125","750000"
"1535765123","9/1/2018 1:25:23","5","21.80469","21.89844","753000"
"1535765126","9/1/2018 1:25:26","5","21.76563","21.91406","755999"
"1535765129","9/1/2018 1:25:29","5","21.76563","21.89844","759000"
"1535765132","9/1/2018 1:25:32","5","21.78906","21.85156","762000"
"1535765135","9/1/2018 1:25:35","5","21.75781","21.8125","764999"
"1535765138","9/1/2018 1:25:38","5","21.78125","21.82813","767999"
"1535765141","9/1/2018 1:25:41","5","21.89063","21.86719","771000"
"1535765144","9/1/2018 1:25:44","5","21.85156","21.99219","774000"
"1535765147","9/1/2018 1:25:47","5","21.84375","21.875","777000"
"1535765150","9/1/2018 1:25:50","5","21.82813","21.91406","779999"
"1535765153","9/1/2018 1:25:53","5","21.80469","21.84375","783000"
"1535765156","9/1/2018 1:25:56","5","21.75781","21.8125","786000"
"1535765159","9/1/2018 1:25:59","5","21.82813","21.89063","789000"
"1535765162","9/1/2018 1:26:2","5","21.82813","21.8125","792000"
"1535765165","9/1/2018 1:26:5","5","21.78125","21.875","794999"
"1535765168","9/1/2018 1:26:8","5","21.70313","21.84375","798000"
"1535765171","9/1/2018 1:26:11","5","21.84375","21.89844","801000"
"1535765174","9/1/2018 1:26:14","5","21.86719","21.8125","804000"
"1535765177","9/1/2018 1:26:17","5","21.76563","21.89063","807000"
"1535765180","9/1/2018 1:26:20","5","21.76563","21.78125","810000"
"1535765183","9/1/2018 1:26:23","5","21.78906","21.78906","813000"
"1535765186","9/1/2018 1:26:26","5","21.8125","21.80469","815999"
"1535765189","9/1/2018 1:26:29","5","21.78906","21.85156","819000"
"1535765192","9/1/2018 1:26:32","5","21.75781","21.78906","821999"
"1535765195","9/1/2018 1:26:35","5","21.74219","21.78906","824999"
"1535765198","9/1/2018 1:26:38","5","21.75781","21.76563","828000"
"1535765201","9/1/2018 1:26:41","5","21.76563","21.78125","830999"
"1535765204","9/1/2018 1:26:44","5","21.70313","21.8125","833999"
"1535765207","9/1/2018 1:26:47","5","21.85156","21.80469","837000"
"1535765210","9/1/2018 1:26:50","5","21.73438","21.74219","840000"
"1535765213","9/1/2018 1:26:53","5","21.67969","21.78906","842999"
"1535765216","9/1/2018 1:26:56","5","21.70313","21.73438","846000"
"1535765219","9/1/2018 1:26:59","5","21.75781","21.76563","849000"
"1535765222","9/1/2018 1:27:2","5","21.71875","21.82813","852000"
"1535765225","9/1/2018 1:27:5","5","21.78906","21.84375","854999"
"1535765228","9/1/2018 1:27:8","5","21.78125","21.84375","858000"
"1535765231","9/1/2018 1:27:11","5","21.76563","21.85156","861000"
"1535765234","9/1/2018 1:27:14","5","21.74219","21.89063","863999"
"1535765237","9/1/2018 1:27:17","5","21.82813","21.84375","867000"
"1535765240","9/1/2018 1:27:20","5","21.8125","21.84375","869999"
"1535765243","9/1/2018 1:27:23","5","21.78906","21.80469","872999"
"1535765246","9/1/2018 1:27:26","5","21.75781","21.8125","876000"
"1535765249","9/1/2018 1:27:29","5","21.80469","21.85156","879000"
"1535765252","9/1/2018 1:27:32","5","21.80469","21.80469","882000"
"1535765255","9/1/2018 1:27:35","5","21.80469","21.84375","885000"
"1535765258","9/1/2018 1:27:38","5","21.74219","21.89844","887999"
"1535765261","9/1/2018 1:27:41","5","21.8125","21.875","891000"
"1535765264","9/1/2018 1:27:44","5","21.71875","21.875","893999"
"1535765267","9/1/2018 1:27:47","5","21.80469","21.875","897000"
"1535765270","9/1/2018 1:27:50","5","21.78125","21.80469","900000"
"1535765273","9/1/2018 1:27:53","5","21.8125","21.84375","903000"
"1535765276","9/1/2018 1:27:56","5","21.82813","21.86719","906000"
"1535765279","9/1/2018 1:27:59","5","21.78906","21.86719","908999"
"1535765282","9/1/2018 1:28:2","5","21.76563","21.8125","911999"
"1535765285","9/1/2018 1:28:5","5","21.80469","21.8125","915000"
"1535765288","9/1/2018 1:28:8","5","21.84375","21.875","917999"
"1535765291","9/1/2018 1:28:11","5","21.76563","21.8125","921000"
"1535765294","9/1/2018 1:28:14","5","21.80469","21.875","924000"
"1535765297","9/1/2018 1:28:17","5","21.80469","21.82813","926999"
"1535765300","9/1/2018 1:28:20","5","21.86719","21.89063","929999"
"1535765303","9/1/2018 1:28:23","5","21.73438","21.875","932999"
"1535765306","9/1/2018 1:28:26","5","21.8125","21.84375","936000"
"1535765309","9/1/2018 1:28:29","5","21.78125","21.85156","939000"
"1535765312","9/1/2018 1:28:32","5","21.85156","21.85156","941999"
"1535765315","9/1/2018 1:28:35","5","21.78125","21.86719","945000"
"1535765318","9/1/2018 1:28:38","5","21.82813","21.89063","948000"
"1535765321","9/1/2018 1:28:41","5","21.86719","21.89063","951000"
"1535765324","9/1/2018 1:28:44","5","21.78906","21.84375","953999"
"1535765327","9/1/2018 1:28:47","5","21.75781","21.91406","957000"
"1535765330","9/1/2018 1:28:50","5","21.84375","21.8125","959999"
"1535765333","9/1/2018 1:28:53","5","21.84375","21.875","963000"
"1535765336","9/1/2018 1:28:56","5","21.875","21.85156","966000"
"1535765339","9/1/2018 1:28:59","5","21.86719","21.92188","968999"
"1535765342","9/1/2018 1:29:2","5","21.76563","21.91406","971999"
"1535765345","9/1/2018 1:29:5","5","21.84375","21.85156","975000"
"1535765348","9/1/2018 1:29:8","5","21.875","21.84375","978000"
"1535765351","9/1/2018 1:29:11","5","21.8125","21.89063","981000"
"1535765354","9/1/2018 1:29:14","5","21.76563","21.91406","984000"
"1535765357","9/1/2018 1:29:17","5","21.85156","21.85156","986999"
"1535765360","9/1/2018 1:29:20","5","21.85156","21.875","990000"
"1535765363","9/1/2018 1:29:23","5","21.78125","21.875","993000"
"1535765366","9/1/2018 1:29:26","5","21.80469","21.84375","995999"
"1535765369","9/1/2018 1:29:29","5","21.76563","21.8125","998999"
"1535765372","9/1/2018 1:29:32","5","21.84375","21.80469","1001999"
"1535765375","9/1/2018 1:29:35","5","21.78125","21.84375","1005000"
"1535765378","9/1/2018 1:29:38","5","21.76563","21.80469","1007999"
"1535765381","9/1/2018 1:29:41","5","21.8125","21.86719","1010999"
"1535765384","9/1/2018 1:29:44","5","21.8125","21.78125","1013999"
"1535765387","9/1/2018 1:29:47","5","21.78906","21.89063","1016999"
"1535765390","9/1/2018 1:29:50","5","21.71875","21.73438","1020000"
"1535765393","9/1/2018 1:29:53","5","21.78125","21.74219","1023000"
"1535765396","9/1/2018 1:29:56","5","21.76563","21.8125","1025999"
"1535765399","9/1/2018 1:29:59","5","21.74219","21.78906","1028999"
"1535765402","9/1/2018 1:30:2","5","21.75781","21.74219","1031999"
"1535765405","9/1/2018 1:30:5","5","21.69531","21.76563","1034999"
"1535765408","9/1/2018 1:30:8","5","21.74219","21.78125","1038000"
"1535765411","9/1/2018 1:30:11","5","21.67969","21.73438","1041000"
"1535765414","9/1/2018 1:30:14","5","21.73438","21.76563","1044000"
"1535765417","9/1/2018 1:30:17","5","21.8125","21.78125","1047000"
"1535765420","9/1/2018 1:30:20","5","21.73438","21.76563","1050000"
"1535765423","9/1/2018 1:30:23","5","21.74219","21.84375","1053000"
"1535765426","9/1/2018 1:30:26","5","21.76563","21.78906","1056000"
"1535765429","9/1/2018 1:30:29","5","21.76563","21.84375","1059000"
"1535765432","9/1/2018 1:30:32","5","21.76563","21.80469","1062000"
"1535765435","9/1/2018 1:30:35","5","21.78906","21.82813","1064999"
"1535765438","9/1/2018 1:30:38","5","21.75781","21.78906","1068000"
"1535765441","9/1/2018 1:30:41","5","21.78125","21.86719","1070999"
"1535765444","9/1/2018 1:30:44","5","21.75781","21.84375","1074000"
"1535765447","9/1/2018 1:30:47","5","21.70313","21.82813","1077000"
"1535765450","9/1/2018 1:30:50","5","21.73438","21.85156","1080000"
"1535765453","9/1/2018 1:30:53","5","21.71875","21.82813","1083000"
"1535765456","9/1/2018 1:30:56","5","21.78906","21.80469","1086000"
"1535765459","9/1/2018 1:30:59","5","21.73438","21.84375","1088999"
"1535765462","9/1/2018 1:31:2","5","21.71875","21.86719","1092000"
"1535765465","9/1/2018 1:31:5","5","21.74219","21.78906","1095000"
"1535765468","9/1/2018 1:31:8","5","21.76563","21.84375","1097999"
"1535765471","9/1/2018 1:31:11","5","21.63281","21.84375","1100999"
"1535765474","9/1/2018 1:31:14","5","21.73438","21.84375","1104000"
"1535765477","9/1/2018 1:31:17","5","21.78125","21.89063","1107000"
"1535765480","9/1/2018 1:31:20","5","21.74219","21.8125","1109999"
"1535765483","9/1/2018 1:31:23","5","21.73438","21.80469","1113000"
"1535765486","9/1/2018 1:31:26","5","21.75781","21.78906","1115999"
"1535765489","9/1/2018 1:31:29","5","21.84375","21.85156","1119000"
"1535765492","9/1/2018 1:31:32","5","21.70313","21.84375","1121999"
"1535765495","9/1/2018 1:31:35","5","21.73438","21.84375","1125000"
"1535765498","9/1/2018 1:31:38","5","21.76563","21.84375","1127999"
"1535765501","9/1/2018 1:31:41","5","21.73438","21.76563","1131000"
"1535765504","9/1/2018 1:31:44","5","21.67188","21.84375","1133999"
"1535765507","9/1/2018 1:31:47","5","21.65625","21.8125","1137000"
"1535765510","9/1/2018 1:31:50","5","21.71875","21.78906","1140000"
"1535765513","9/1/2018 1:31:53","5","21.70313","21.8125","1143000"
"1535765516","9/1/2018 1:31:56","5","21.78125","21.84375","1145999"
"1535765519","9/1/2018 1:31:59","5","21.69531","21.78906","1149000"
"1535765522","9/1/2018 1:32:2","5","21.67969","21.78125","1152000"
"1535765525","9/1/2018 1:32:5","5","21.71875","21.80469","1155000"
"1535765528","9/1/2018 1:32:8","5","21.71875","21.78125","1157999"
"1535765531","9/1/2018 1:32:11","5","21.61719","21.78906","1161000"
"1535765534","9/1/2018 1:32:14","5","21.70313","21.8125","1163999"
"1535765537","9/1/2018 1:32:17","5","21.75781","21.80469","1166999"
"1535765540","9/1/2018 1:32:20","5","21.60938","21.78906","1170000"
"1535765543","9/1/2018 1:32:23","5","21.71875","21.89063","1173000"
"1535765546","9/1/2018 1:32:26","5","21.67188","21.73438","1175999"
"1535765549","9/1/2018 1:32:29","5","21.63281","21.8125","1179000"
"1535765552","9/1/2018 1:32:32","5","21.73438","21.74219","1182000"
"1535765555","9/1/2018 1:32:35","5","21.69531","21.78906","1184999"
