unix_timestamp,basetc1,basetc2,meanhr,nodeID
1535766170,21.78125,21.96875,1.0068960149056543,5
1535787774,18.39844,18.28906,0.9960488046060878,5
1535793174,18.109379999999998,17.96094,0.9970048625449041,5
1535794974,17.96094,17.921879999999998,0.9961622448849866,5
1535852577,22.58594,22.74219,1.008239044968594,5
1535857977,20.03906,19.99219,1.0098089238387928,5
1535859777,18.96094,18.88281,0.996331595258632,5
1535861577,18.16406,18.13281,0.9951216529726625,5
1535863377,17.58594,17.5,0.9956332681259067,5
1535865177,17.140629999999998,17.046879999999998,0.9948437324499089,5
1535866977,16.63281,16.55469,0.9944966433027098,5
1535868777,16.265629999999998,16.13281,0.9932793677852306,5
1535870578,15.898439999999999,15.875,0.9933304793493491,5
1535872378,15.53125,15.453129999999998,0.9942767113965537,5
1535874178,15.359379999999998,15.171879999999998,0.9928994300612908,5
1535935380,19.82031,19.90625,1.0129214985716728,5
1535944381,20.59375,20.671879999999998,1.0145894051936732,5
1535946181,20.015629999999998,20.03906,1.0008380485636235,5
1535951581,18.46094,18.328129999999998,0.9983806335450819,5
1535953381,18.07031,17.9375,0.996401010928426,5
1535955181,17.859379999999998,17.828129999999998,0.9954346598505976,5
1535956981,17.89844,17.859379999999998,0.9954054914773136,5
1535958781,18.078129999999998,17.921879999999998,0.9954881723195411,5
1535960581,17.97656,17.8125,0.9947402439921085,5
1535962381,17.703129999999998,17.61719,0.9949474858019072,5
1535964182,17.3125,17.19531,0.9946708383867751,5
1535965982,16.94531,16.859379999999998,0.9936699556308636,5
1535967782,16.53125,16.52344,0.9944254692673408,5
1536016384,23.6875,24.03906,0.99359417253462,5
1536022333,21.4375,21.64844,0.9955078285882226,5
1536034934,18.88281,18.90625,0.9954402494647464,5
1536036734,18.00781,17.89844,0.999360174748411,5
1536038534,17.46094,17.36719,0.9947772062792104,5
1536040334,16.97656,16.859379999999998,0.9944889677188812,5
1536045734,15.640629999999998,15.59375,0.9937188359466432,5
1536047535,15.320310000000001,15.210939999999999,0.9936484264607589,5
1536052935,14.367189999999999,14.21875,0.9934391905511475,5
1536054735,14.03125,13.976560000000001,0.9932794208290753,5
1536099737,0.0,0.0,0.9909135771009637,5
1536101537,32.46875,32.88281,nan,5
1536106937,23.83594,24.21875,1.0171552550104823,5
1536108737,23.25,23.390629999999998,1.016643797903658,5
1536117738,21.86719,21.89844,1.0104247173490832,5
1536119538,21.1875,21.296879999999998,1.0034078044020203,5
1536121338,20.52344,20.72656,1.0035531280429333,5
1536123138,20.0,20.0625,1.0046649047365186,5
1536124938,19.49219,19.60156,1.0037502493424648,5
1536126738,19.16406,19.22656,1.0036061580397446,5
1536132138,18.140629999999998,18.1875,1.0014941988263661,5
1536133938,17.83594,17.91406,1.003298678664976,5
1536135738,17.52344,17.57031,1.0012556767982266,5
1536137538,17.3125,17.28125,1.001160983517835,5
1536139338,17.08594,17.11719,1.0004552959381394,5
1536141139,16.89844,16.921879999999998,1.0019499692923852,5
1536175340,-0.007812999999999999,-0.007812999999999999,1.001820655697823,5
1536177140,0.0,0.0,1.0,5
1536171740,30.078129999999998,30.67969,nan,5
1536173540,30.38281,31.3125,1.0160794587989443,5
1536178940,0.0,0.0,1.0278034435951686,5
1536180740,0.0,0.0,nan,5
1536182540,0.0,0.0,nan,5
1536184340,0.0,0.0,nan,5
1536186141,0.0,0.0,nan,5
1536187941,0.0,0.0,nan,5
1536189741,0.0,0.0,nan,5
1536191541,0.0,0.0,nan,5
1536193341,0.0,0.0,nan,5
1536195141,0.0,0.0,nan,5
1536200541,0.0,0.0,nan,5
1536202341,0.0,0.0,nan,5
1536196941,22.4375,29.10156,nan,5
1536198741,22.3125,22.63281,1.0155559859296386,5
1536214942,22.46875,19.86719,1.0145000040277494,5
1536216742,22.39844,19.55469,0.8851906362527326,5
1536225742,22.42969,18.640629999999998,0.8715349681712304,5
1536227542,22.33594,18.33594,0.8294089797111969,5
1536247343,23.203129999999998,23.97656,0.8156621819473445,5
1536249143,0.0,0.0,nan,5
1536250943,0.0,0.0,nan,5
1536252743,0.0,0.0,nan,5
1536254543,0.0,0.0,nan,5
1536256344,0.0,0.0,nan,5
1536258144,0.0,0.0,nan,5
1536259944,0.0,0.0,nan,5
1536265344,0.0,0.0,nan,5
1536267144,0.0,0.0,nan,5
1536261744,0.0,0.0,nan,5
1536263544,0.0,0.0,nan,5
1536268944,0.0,0.0,nan,5
1536270744,0.0,0.0,nan,5
1536276144,0.0,0.0,nan,5
1536277945,0.0,0.0,nan,5
1536279745,22.71094,25.515629999999998,nan,5
1536281545,22.64844,23.92969,1.1176127023371023,5
1536272544,0.0,0.0,1.0497874236479763,5
1536274344,0.0,0.0,nan,5
1536290545,22.32031,22.03125,nan,5
1536292345,22.296879999999998,21.49219,0.9880585898296109,5
1536425521,-0.007812999999999999,-0.007812999999999999,1.0,5
1536445640,0.0,0.0,nan,5
1536447440,0.765625,27.828129999999998,nan,5
1536449240,0.296875,25.74219,35.35948017798212,5
1536461840,21.42969,21.03125,1.0127774151995292,5
1536463644,20.703129999999998,20.42969,0.9831750874194292,5
1536465444,20.046879999999998,19.78125,0.9878413893959117,5
1536467244,19.66406,19.453129999999998,0.9893466567415418,5
1536469044,19.71875,19.36719,0.9895454938346335,5
1536485244,18.67969,18.46094,0.984294036842331,5
1536487045,18.796879999999998,18.609379999999998,0.9848905053662269,5
1536510446,0.0,0.0,0.9917460269958049,5
