unix_timestamp,basetc1,basetc2,meanhr,nodeID
1536193577,24.703129999999998,25.08594,1.0188895267418805,7
1536195378,23.27344,23.625,1.0153238735265488,7
1536197178,22.44531,22.984379999999998,1.0164623043567655,7
1536198978,22.44531,22.8125,1.0182672128036692,7
1536200778,22.83594,23.16406,1.015041068369554,7
1536202578,22.484379999999998,22.72656,1.0081448612933603,7
1536204378,21.84375,22.08594,1.006736819916954,7
1536206178,21.296879999999998,21.52344,1.0084175568203801,7
1536207978,20.75,20.97656,1.0104745044799315,7
1536209778,20.421879999999998,20.64844,1.0100427294110284,7
1536211578,20.109379999999998,20.359379999999998,1.0117280657105239,7
1536213378,19.765629999999998,20.07031,1.0109574815144184,7
1536218779,18.890629999999998,19.13281,1.0095903928434002,7
1536220579,18.78906,19.0,1.012380828145734,7
1536215178,19.44531,19.72656,1.0118072053931166,7
1536216978,19.203129999999998,19.4375,1.011576383573963,7
1536222379,18.69531,18.96094,1.0107398253670234,7
1536224179,18.58594,18.828129999999998,1.0099371129339694,7
1536225979,18.328129999999998,18.53906,1.0096917336875983,7
1536227779,18.0,18.19531,1.011080781102819,7
1536279981,24.99219,25.49219,1.009371396504574,7
1536281781,23.5,23.91406,1.0209811053998334,7
1536283581,22.44531,22.89844,1.019773271264662,7
1536285381,22.44531,23.03125,1.0191983406990874,7
1536287181,22.328129999999998,22.66406,1.0130923524289879,7
1536288981,21.96094,22.265629999999998,1.0107403388820824,7
1536290781,21.625,21.953129999999998,1.010615661839274,7
1536292582,21.16406,21.390629999999998,1.0123154856174836,7
1536308782,19.28906,19.55469,1.0113479208873293,7
1536310582,19.0625,19.33594,1.0139544341934885,7
1536312382,18.80469,19.13281,1.013564408823477,7
1536314182,18.58594,18.85156,1.0142343409661292,7
1536425518,28.32031,29.05469,1.0105672717924796,7
1536452840,24.07031,24.46875,1.0159865036078997,7
1536454640,24.63281,25.015629999999998,1.0183014738993577,7
1536456440,24.30469,24.52344,1.0145576175606195,7
1536458240,23.5625,23.80469,1.0081457337318696,7
1536460040,23.30469,23.49219,1.012122232817788,7
1536461840,22.39844,22.578129999999998,1.0076921988571124,7
1536463641,21.71094,21.96094,1.0101032808315962,7
1536465441,20.953129999999998,21.22656,1.009294844554852,7
1536474441,20.3125,20.60156,1.009410797160688,7
1536476241,20.33594,20.59375,1.0103229992914255,7
1536467241,20.44531,20.796879999999998,1.009658137103942,7
1536469041,20.30469,20.625,1.0114060792073682,7
1536470841,20.453129999999998,20.640629999999998,1.0122848908731017,7
1536472641,20.30469,20.55469,1.0121536532322533,7
1536478041,20.203129999999998,20.46875,1.011090920962248,7
1536479841,20.53125,20.66406,1.0102830161935974,7
1536481641,20.3125,20.46875,1.0107335106281146,7
1536483441,19.74219,19.94531,1.009557404358027,7
1536535643,25.5625,26.11719,1.015037565826704,7
1536186377,27.96094,0.0,1.014079161377618,7
1536188177,28.765629999999998,0.0,1.0193310795212625,7
1536179177,24.91406,25.49219,1.0234304989491056,7
1536180977,25.25781,0.0,1.030139024241652,7
1536175577,25.0625,26.35156,1.0157737523903516,7
1536177377,24.46094,24.890629999999998,1.0668922968863166,7
1536182777,25.40625,25.74219,1.0186010001867807,7
1536184577,25.0,25.453129999999998,1.0145704130772542,7
1536189977,28.109379999999998,0.0,1.0165952549978048,7
1536191777,26.97656,27.53906,1.0265940818401749,7
1536233179,17.078129999999998,17.27344,1.0100658527439843,7
1536234979,16.78125,17.0,1.010022654735304,7
1536236779,16.5625,16.71875,1.009377274332143,7
1536238579,16.30469,16.60156,1.009356185765864,7
1536229579,17.671879999999998,17.890629999999998,1.0096385065171154,7
1536231379,17.390629999999998,17.58594,1.0086965417652776,7
1536240379,16.05469,16.34375,1.0104075859873594,7
1536242179,16.16406,16.36719,1.0091411187931683,7
1536243980,17.625,17.96094,1.0107907581830382,7
1536245780,20.07031,20.39844,1.012933100265515,7
1536247580,23.84375,23.99219,1.0164496596353432,7
1536249380,27.78125,28.42969,1.0102610161811916,7
1536251180,31.515629999999998,32.13281,1.0247123636534472,7
1536252980,28.765629999999998,29.36719,1.0530608120650602,7
1536254780,37.96094,0.0,1.0192674932577108,7
1536256580,0.0,0.0,1.0239888452534731,7
1536258380,33.32813,0.0,1.0517059962507185,7
1536260180,33.29688,0.0,1.0249000046065067,7
1536261980,31.53125,0.0,1.0323550341813545,7
1536263780,0.0,0.0,1.0393373646337098,7
1536265580,31.125,0.0,1.0453357064055335,7
1536267380,30.546879999999998,0.0,1.0273962106219672,7
1536269181,30.5625,0.0,1.0262284565864248,7
1536270981,31.08594,0.0,1.0256512357284069,7
1536272781,30.36719,0.0,1.0244428424080891,7
1536274581,30.6875,0.0,1.0228711104058923,7
1536276381,29.10156,0.0,1.0198621586221257,7
1536278181,27.89844,28.5625,1.026657633199888,7
1536297982,20.1875,20.453129999999998,1.018851384335363,7
1536299782,20.078129999999998,20.33594,1.013342450558534,7
1536294382,20.78125,20.99219,1.0125988344203296,7
1536296182,20.39844,20.703129999999998,1.0105058545146317,7
1536301582,20.00781,20.30469,1.0131781870662755,7
1536303382,19.78906,20.17969,1.0123985918322636,7
1536305182,19.67969,19.921879999999998,1.013018737509687,7
1536306982,19.53125,19.75,1.0122270955399548,7
1536319583,19.375,19.77344,1.012708222216127,7
1536321383,19.85156,20.24219,1.0113338901301476,7
1536315982,18.625,18.875,1.0109762466359349,7
1536317783,18.86719,19.203129999999998,1.011392055523923,7
1536431239,27.0,27.21094,1.018062206164053,7
1536433039,27.0,27.44531,1.011583451689743,7
1536427636,26.78906,27.171879999999998,1.0139403495150723,7
1536429439,26.28906,26.63281,1.0128293891184312,7
1536438439,26.015629999999998,26.484379999999998,1.016611541327165,7
1536440240,27.0625,27.46875,1.0189487664620116,7
1536434839,27.66406,0.0,1.015560944420844,7
1536436639,27.72656,28.453129999999998,1.0180630595169442,7
1536442040,26.765629999999998,27.140629999999998,1.0176165756530393,7
1536443840,26.375,26.92969,1.0203154708156523,7
1536445640,27.46875,27.94531,1.021532954200401,7
1536447440,27.171879999999998,0.0,1.0176520550942754,7
1536449240,25.49219,26.09375,1.0175527012181091,7
1536451040,26.09375,26.63281,1.0227028112315935,7
1536485241,19.44531,19.71875,1.0167505287807188,7
1536487041,19.52344,19.875,1.0101626980669445,7
1536488842,19.67969,19.89844,1.0109995055612742,7
1536490642,19.77344,19.94531,1.0122314400242192,7
1536492442,20.02344,20.25,1.0088101882071745,7
1536494242,20.25,20.453129999999998,1.0110235095291733,7
1536496042,20.39844,20.6875,1.0093838151187469,7
1536497842,20.55469,20.78125,1.0082395807016866,7
1536499642,20.35156,20.60156,1.0091740958316888,7
1536501442,20.203129999999998,20.42969,1.009640097082174,7
1536514043,31.05469,32.78906,1.0164137175391112,7
1536515843,33.95313,0.0,1.0328508699966115,7
1536503242,21.82031,22.046879999999998,1.009682140509184,7
1536505042,23.64844,24.109379999999998,1.0134783666720355,7
1536506842,25.90625,0.0,1.014899731768551,7
1536508642,25.609379999999998,26.125,1.0156615977250483,7
1536510442,29.203129999999998,0.0,1.017990469468441,7
1536512242,29.3125,30.05469,1.0177296218965017,7
1536521243,32.17969,0.0,1.0327110909416652,7
1536523043,31.421879999999998,0.0,1.0369987075925133,7
1536517643,27.42969,28.22656,1.025115254519713,7
1536519443,29.21094,30.21094,1.0256073321054415,7
1536524843,30.30469,0.0,1.0411848173402531,7
