unix_timestamp,basetc1,basetc2,meanhr,nodeID
1536425497,26.328129999999998,26.671879999999998,1.0218271816289473,10
1536031453,19.86719,19.859379999999998,1.013785727005883,10
1536033253,19.03906,19.10156,1.0014659739261018,10
1536536533,23.10156,23.375,1.0180476769386153,10
1536029653,20.703129999999998,20.71875,1.0030154406821226,10
1536038653,17.203129999999998,17.13281,1.0009924241434764,10
1536040453,16.640629999999998,16.71875,1.000418538752691,10
1536045854,15.375,15.421879999999998,0.9991827897433669,10
1536047654,15.039060000000001,15.007810000000001,0.9990681787322261,10
1536035053,18.66406,18.55469,0.9988858613131182,10
1536036853,17.765629999999998,17.69531,0.9996453553475311,10
1536042253,16.24219,16.265629999999998,1.0015148779864202,10
1536044053,15.835939999999999,15.773439999999999,0.9998835498623494,10
1536049454,14.609379999999998,14.6875,1.0015945038679992,10
1536051254,14.390629999999998,14.382810000000001,0.9995555928387537,10
1536056654,13.460939999999999,13.460939999999999,0.9999513946323433,10
1536058454,13.171879999999998,13.234379999999998,1.0010941614212243,10
1536053054,13.976560000000001,14.0,1.000095930716773,10
1536054854,13.75,13.726560000000001,1.001547164361468,10
1536063854,12.585939999999999,12.54688,1.0000340527781868,10
1536065654,12.398439999999999,12.398439999999999,0.9970283604775675,10
1536060254,12.929689999999999,12.96875,1.003036174347731,10
1536062054,12.773439999999999,12.82813,1.0006729889292239,10
1536067454,12.242189999999999,12.289060000000001,0.9993941249294807,10
1536069254,12.351560000000001,12.39063,1.00236414289071,10
1536071054,13.898439999999999,13.976560000000001,1.0015653033347036,10
1536072855,16.39844,16.53125,1.0047644389340193,10
1536074655,19.90625,19.97656,1.0053180343431518,10
1536076455,23.46094,23.734379999999998,1.0066235690227423,10
1536078255,30.88281,30.953129999999998,1.0085833286650958,10
1536080055,30.21094,30.078129999999998,1.0114414117358537,10
1536081855,26.421879999999998,25.875,1.0069262564958084,10
1536083655,26.609379999999998,26.125,0.9978545679087283,10
1536085455,21.89844,22.296879999999998,0.9662992241070908,10
1536087255,20.8125,21.22656,1.030527205540023,10
1536089055,21.14844,21.1875,1.0064873259702884,10
1536090855,21.86719,23.046879999999998,1.002154100490273,10
1536092655,22.875,24.734379999999998,1.0727057140311271,10
1536094455,29.41406,30.58594,1.0895969584779577,10
1536096256,30.65625,32.16406,1.0439319332204637,10
1536098056,28.484379999999998,28.82031,1.0482825217124678,10
1536099856,25.72656,26.35156,1.0094723848472427,10
1536101656,29.57031,30.421879999999998,1.0192831148201709,10
1536103456,33.76563,35.71094,1.0251846437805812,10
1536105256,26.71875,27.21094,1.0552628332194958,10
1536107056,22.00781,22.39844,1.021381068307448,10
1536108856,20.99219,21.578129999999998,1.0187682826627253,10
1536110656,23.390629999999998,23.72656,1.0220355297795665,10
